id,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,review_scores_rating
889436,40.73219818,-74.0004377,Apartment,Private room,1,1,1,1,Real Bed,149,97
6004786,40.72842403,-74.00190876,Apartment,Entire home/apt,4,1,1,2,Real Bed,210,100
6717076,40.72742876,-74.00044921,Apartment,Entire home/apt,2,1,1,1,Real Bed,400,100
6848242,40.72826419,-74.00167835,Apartment,Entire home/apt,2,1,1,1,Real Bed,300,
4929108,40.72942131,-74.00140792,Apartment,Private room,2,1,1,1,Real Bed,110,76
6213779,40.72763388,-73.9955603,Apartment,Private room,2,1,1,1,Real Bed,299,100
569032,40.72608685,-73.99677238,Apartment,Entire home/apt,4,1,1,1,Real Bed,240,96
2565071,40.73231897,-73.99875847,Apartment,Private room,2,1,1,1,Pull-out Sofa,125,98
4699710,40.73045166,-74.00059397,Apartment,Private room,2,1,1,1,Real Bed,130,96
7850121,40.73106029,-74.00133276,Apartment,Entire home/apt,1,1,0,1,Real Bed,500,
3916721,40.72872673,-74.00120855,Apartment,Private room,1,1,1,1,Real Bed,125,96
7790564,40.7281927,-74.00040931,Apartment,Private room,4,1,1,1,Real Bed,170,80
3604450,40.73348133,-73.99171837,Apartment,Private room,2,1,1,1,Real Bed,145,100
3682839,40.72770787,-74.0007903,Apartment,Private room,2,1,1,1,Real Bed,147,96
4031297,40.72894496,-74.00182661,Apartment,Private room,1,1,1,1,Real Bed,90,100
1541129,40.72990617,-73.99859557,Apartment,Private room,2,1,1,1,Real Bed,95,100
6821916,40.72849711,-73.99976987,Apartment,Private room,2,1,1,1,Real Bed,126,94
6491190,40.7295418,-73.99434645,Apartment,Private room,3,1,1,1,Real Bed,230,100
3907608,40.7293966,-73.99823036,Apartment,Private room,2,2,1,1,Real Bed,400,
5029364,40.72829208,-73.99986385,Apartment,Private room,2,1,1,1,Real Bed,89,95
7575626,40.73049123,-74.00110752,Apartment,Private room,2,1,1,1,Real Bed,119,
2023021,40.73448947,-73.99840124,Apartment,Private room,2,1,1,1,Real Bed,250,100
6613399,40.73072246,-74.00122018,Apartment,Private room,2,1,1,1,Real Bed,130,90
6623186,40.72999636,-74.0014279,Apartment,Private room,1,2,1,1,Real Bed,75,100
3469771,40.73094867,-73.99839879,House,Entire home/apt,4,1,1,2,Real Bed,348,93
3728135,40.72873747,-73.99734083,Apartment,Entire home/apt,2,1,1,1,Real Bed,214,96
6784165,40.72971001,-73.99976376,Apartment,Entire home/apt,2,1,0,2,Real Bed,165,100
832855,40.72931597,-74.00000943,Apartment,Entire home/apt,4,1,1,1,Real Bed,265,96
7258306,40.73088067,-74.00035439,Apartment,Entire home/apt,2,1,0,1,Real Bed,140,60
1171674,40.73020257,-74.00165241,Apartment,Entire home/apt,2,1,1,1,Real Bed,270,96
585369,40.72691558,-73.99947919,Apartment,Entire home/apt,2,1,,1,Real Bed,215,95
4490104,40.7324421,-73.99868892,Apartment,Entire home/apt,2,1,1,1,Real Bed,229,92
6599057,40.73486786,-73.99272702,Apartment,Entire home/apt,2,2,1,1,Real Bed,210,
7201019,40.72968164,-74.00068832,Apartment,Entire home/apt,3,1,0,1,Real Bed,150,100
4595344,40.73587208,-73.99524722,Apartment,Entire home/apt,2,1,1,1,Real Bed,400,90
4678742,40.73443785,-73.9976148,Apartment,Entire home/apt,4,1,2,2,Real Bed,600,
7575934,40.73200717,-73.99641748,Apartment,Entire home/apt,3,1,1,1,Real Bed,175,90
3812022,40.72873865,-74.00135786,Apartment,Entire home/apt,4,1,1,1,Real Bed,199,98
6949500,40.72890629,-74.00052053,Apartment,Entire home/apt,2,1,0,1,Real Bed,130,80
4821567,40.73482153,-73.99377833,Apartment,Entire home/apt,2,1,0,2,Real Bed,200,
5600260,40.72917769,-73.99881949,Apartment,Entire home/apt,2,1,0,1,Real Bed,500,
3921752,40.72838886,-73.99828746,Apartment,Entire home/apt,4,1,1,2,Real Bed,285,93
3511778,40.73331246,-73.99409574,Apartment,Entire home/apt,2,1,0,1,Real Bed,290,100
7104361,40.72853864,-74.0009347,Apartment,Entire home/apt,1,1,1,1,Real Bed,400,
2923352,40.72901706,-73.99998913,Apartment,Entire home/apt,2,1,0,1,Real Bed,115,95
6655359,40.72886549,-74.00060014,Apartment,Entire home/apt,3,1,1,1,Real Bed,125,60
6201610,40.73572996,-73.99301342,Loft,Entire home/apt,10,2,4,4,Real Bed,599,94
7006420,40.73067612,-74.00084101,Apartment,Entire home/apt,3,1,1,1,Real Bed,200,
6449002,40.72805591,-74.00220929,Apartment,Entire home/apt,2,1,1,1,Real Bed,180,100
6478459,40.72764425,-74.00076303,Apartment,Entire home/apt,6,4,3,3,Real Bed,499,100
6575471,40.72911283,-73.99914992,Apartment,Entire home/apt,4,1,2,2,Real Bed,300,
635114,40.72811869,-74.00191191,Apartment,Entire home/apt,2,1,,1,Real Bed,229,96
913137,40.73374424,-73.99305095,Apartment,Entire home/apt,2,1,1,1,Real Bed,195,94
739930,40.72838449,-73.99840506,Loft,Entire home/apt,3,1,1,1,Real Bed,349,99
1908290,40.73419371,-73.99676215,Apartment,Entire home/apt,4,1,1,1,Real Bed,350,97
1515692,40.73051402,-73.99517726,Apartment,Entire home/apt,7,1,2,5,Real Bed,1100,100
1252680,40.73497552,-73.99780165,Apartment,Entire home/apt,2,1,1,1,Real Bed,165,80
1788754,40.73370958,-73.99861548,Apartment,Entire home/apt,4,1,1,2,Real Bed,335,89
755684,40.72713583,-73.99581036,Loft,Entire home/apt,2,1,0,1,Real Bed,187,100
4550272,40.73512771,-73.99762233,Apartment,Entire home/apt,2,1,1,1,Real Bed,160,
3903173,40.73373615,-73.99759737,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,94
4681741,40.73159902,-73.99324656,Apartment,Entire home/apt,4,1,1,1,Real Bed,210,
5592693,40.73222742,-73.99632538,Apartment,Entire home/apt,4,1,1,2,Real Bed,300,95
7923681,40.73353128,-73.99308309,Apartment,Entire home/apt,6,2.5,3,6,Real Bed,1750,
752289,40.7286287,-74.00136725,Apartment,Entire home/apt,2,1,2,1,Real Bed,200,94
1744921,40.73286977,-73.99163511,Apartment,Entire home/apt,2,1,0,1,Real Bed,175,94
6545519,40.73398841,-73.99305089,Apartment,Entire home/apt,4,1,1,1,Real Bed,225,100
693686,40.73474503,-73.99261998,Apartment,Entire home/apt,1,1,1,1,Real Bed,250,100
698366,40.73020632,-74.00061774,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,95
1024932,40.72890075,-73.99894663,Apartment,Entire home/apt,2,1,1,1,Real Bed,265,100
1041218,40.73002297,-73.99986546,Apartment,Entire home/apt,1,,1,1,Real Bed,350,89
1132907,40.72854999,-74.00135799,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,91
1223543,40.7340079,-73.99425191,Apartment,Entire home/apt,3,1,1,1,Real Bed,450,91
1646838,40.73044221,-74.0004451,Apartment,Entire home/apt,2,1,1,1,Real Bed,240,91
2248580,40.73411245,-73.99723439,Apartment,Entire home/apt,4,1,1,1,Real Bed,1000,
2339110,40.72800981,-73.99962815,Apartment,Entire home/apt,4,1,2,2,Real Bed,425,100
4174652,40.72622252,-73.9967628,Loft,Entire home/apt,4,1,2,2,Real Bed,1600,
4677544,40.73139321,-73.99609382,Apartment,Entire home/apt,1,1,0,1,Real Bed,180,
4885673,40.73221758,-73.99690107,Apartment,Entire home/apt,2,1,1,1,Real Bed,350,98
5029559,40.72950447,-73.99500022,Apartment,Entire home/apt,3,1,0,2,Real Bed,205,100
5838867,40.72914692,-73.99469971,Apartment,Entire home/apt,2,1,1,1,Real Bed,280,
6212962,40.73031279,-74.00072342,Apartment,Entire home/apt,2,1,1,2,Real Bed,200,
6627523,40.72898154,-73.99802724,Apartment,Entire home/apt,4,1,1,2,Real Bed,285,
6852315,40.72895818,-74.00014969,Apartment,Entire home/apt,4,1,2,2,Real Bed,306,
1718989,40.73399227,-73.99117904,Apartment,Entire home/apt,3,1,1,2,Real Bed,275,88
7819727,40.73388945,-73.99138803,Apartment,Entire home/apt,2,1,1,1,Real Bed,300,
2969919,40.73521109,-73.99242626,Apartment,Entire home/apt,2,1,1,1,Real Bed,225,100
2094314,40.72807965,-73.9991988,Apartment,Private room,1,1,1,1,Real Bed,70,100
7340145,40.73229474,-73.99501753,Apartment,Entire home/apt,2,1,1,1,Real Bed,209,
4202213,40.73236292,-73.99584879,Apartment,Entire home/apt,4,1,2,3,Real Bed,250,90
6302868,40.73012766,-73.99970432,Apartment,Private room,1,2,1,1,Real Bed,75,76
5068944,40.73022284,-74.0001992,Apartment,Private room,1,1,1,1,Real Bed,165,90
4199411,40.73110749,-73.99286651,Apartment,Entire home/apt,2,1,1,1,Real Bed,350,
1225378,40.73035988,-73.99598792,Loft,Entire home/apt,3,1,1,1,Real Bed,117,100
4204302,40.73292658,-73.99781786,Apartment,Entire home/apt,3,1,1,1,Real Bed,180,70
21530,40.72840315,-74.00231325,Apartment,Entire home/apt,5,1,1,2,Real Bed,199,77
701474,40.7292522,-74.00171505,Apartment,Entire home/apt,2,1,1,2,Real Bed,179,87
2114850,40.73125087,-74.00108782,Apartment,Entire home/apt,2,1,0,1,Futon,175,100
7411044,40.72920252,-74.00209397,Apartment,Private room,2,1,1,1,Real Bed,125,100
4243792,40.73384008,-73.99877707,Apartment,Entire home/apt,2,1,1,1,Real Bed,225,97
2135754,40.72934069,-73.99982542,Apartment,Entire home/apt,4,1,2,2,Real Bed,230,90
3457987,40.73101615,-73.9931823,Apartment,Entire home/apt,3,1,1,1,Real Bed,439,92
1087354,40.72796131,-73.99892958,Apartment,Entire home/apt,3,1,1,1,Real Bed,249,94
6371117,40.72891953,-74.00064538,Apartment,Entire home/apt,3,1,1,1,Real Bed,248,83
61832,40.72822866,-73.99621759,Apartment,Entire home/apt,2,1,1,1,Real Bed,225,97
1089143,40.73439528,-73.99333309,Apartment,Entire home/apt,3,1,1,1,Real Bed,295,95
3219401,40.7292768,-74.00134594,Apartment,Private room,2,1,1,1,Real Bed,90,90
4269179,40.73715096,-73.99658369,Apartment,Entire home/apt,2,1,0,1,Real Bed,199,93
5285674,40.72971881,-74.00177998,Apartment,Entire home/apt,2,1,1,1,Real Bed,229,100
7382911,40.72946095,-73.99965679,Apartment,Private room,2,1,1,1,Real Bed,125,100
6345728,40.73086236,-73.99325148,Apartment,Entire home/apt,4,1,1,1,Real Bed,189,100
43656,40.73393294,-73.9990255,Apartment,Entire home/apt,2,1,1,1,Real Bed,280,95
7415942,40.73058549,-73.99879795,Apartment,Entire home/apt,3,1,0,1,Real Bed,190,100
6335478,40.72682061,-73.99662189,Apartment,Entire home/apt,3,1,1,1,Real Bed,170,100
44472,40.72989702,-73.9934048,Apartment,Entire home/apt,4,2,2,2,Real Bed,500,100
1115349,40.72876704,-73.99918191,Apartment,Private room,1,1,1,1,Real Bed,90,91
6828561,40.73080578,-73.99942088,Apartment,Entire home/apt,2,1,1,1,Real Bed,195,95
45558,40.73141928,-74.00016624,Apartment,Entire home/apt,3,1,1,1,Real Bed,249,94
67791,40.73415295,-73.9926262,Apartment,Entire home/apt,4,1,1,2,Real Bed,330,95
2174993,40.72713868,-73.99599986,Apartment,Entire home/apt,4,1,1,2,Real Bed,600,
6385338,40.72705057,-73.99886782,Apartment,Entire home/apt,2,1,1,1,Real Bed,180,80
1166868,40.7330688,-73.99519388,Apartment,Entire home/apt,2,1,1,1,Real Bed,250,95
7424581,40.73103526,-73.99371906,Apartment,Entire home/apt,2,1,1,2,Real Bed,205,
4279878,40.72981552,-74.00120276,Apartment,Entire home/apt,2,1,1,1,Real Bed,195,95
4291742,40.73191529,-73.99347196,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,80
6413204,40.7284596,-74.00017871,Apartment,Entire home/apt,2,1,0,1,Real Bed,200,87
7438322,40.72977554,-74.00176743,Apartment,Entire home/apt,2,1,1,1,Real Bed,125,100
1159717,40.72702447,-73.99629056,Apartment,Entire home/apt,3,,1,1,Real Bed,150,89
4996712,40.72579165,-73.9976195,Apartment,Private room,2,1,1,1,Real Bed,100,100
1148353,40.7335286,-73.99679925,Apartment,Entire home/apt,2,1,1,1,Real Bed,300,96
1179554,40.72855426,-73.99941765,Apartment,Entire home/apt,2,1,1,1,Real Bed,189,98
4294969,40.73175445,-73.99518246,Apartment,Entire home/apt,4,1,1,1,Real Bed,450,80
4325546,40.73044108,-74.00162333,Apartment,Entire home/apt,2,1,0,1,Real Bed,150,90
1138330,40.72861164,-74.00045681,Apartment,Private room,2,1,1,1,Real Bed,79,71
1151388,40.72822294,-74.00184639,Apartment,Entire home/apt,5,1,2,2,Real Bed,388,97
1164049,40.73027244,-73.99826074,Apartment,Entire home/apt,3,1,1,2,Real Bed,179,97
1165712,40.73125009,-73.99461054,Apartment,Entire home/apt,4,1.5,2,3,Real Bed,249,91
2214410,40.72761334,-74.00091472,Apartment,Entire home/apt,2,1,1,1,Real Bed,280,87
449553,40.72818544,-74.00227731,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,360,97
1182189,40.73324841,-73.99746686,Apartment,Entire home/apt,2,1,1,1,Real Bed,275,100
1182500,40.72796705,-73.99964587,Apartment,Entire home/apt,4,1,2,2,Real Bed,135,71
2231296,40.73332407,-73.99486842,Apartment,Private room,1,1,1,1,Real Bed,99,94
370288,40.81284662,-73.94977849,Apartment,Private room,2,1,1,1,Real Bed,85,87
655705,40.80848849,-73.95523387,Apartment,Private room,1,1,1,1,Real Bed,90,100
746983,40.81160875,-73.94046463,Apartment,Private room,1,1,1,1,Real Bed,80,
936218,40.81377919,-73.9535291,Apartment,Private room,1,1,1,1,Futon,45,100
1094075,40.80405126,-73.95593561,Apartment,Private room,1,1,1,1,Real Bed,95,60
1197858,40.81617223,-73.93891764,Apartment,Entire home/apt,2,1,1,1,Real Bed,146,97
2009850,40.80368726,-73.95791806,Apartment,Private room,2,1,1,1,Real Bed,140,
2890021,40.82071626,-73.93814884,Apartment,Private room,2,1,1,1,Real Bed,60,50
2979935,40.8251449,-73.9516717,Apartment,Entire home/apt,4,1,2,3,Real Bed,100,76
3129884,40.81411796,-73.94135794,Apartment,Entire home/apt,3,1,1,2,Real Bed,115,91
3519027,40.81419906,-73.94342522,Apartment,Entire home/apt,3,1,1,2,Real Bed,92,82
3534166,40.80831841,-73.94844585,Apartment,Private room,1,1,1,1,Real Bed,80,
3957042,40.8168469,-73.94275217,Apartment,Entire home/apt,5,1,2,3,Real Bed,160,89
4011323,40.8147081,-73.94705694,Apartment,Private room,2,1,1,1,Real Bed,65,88
4135589,40.80032326,-73.95305164,Apartment,Private room,1,1,1,1,Real Bed,69,
4421317,40.81027819,-73.94434354,Apartment,Entire home/apt,4,2,2,2,Real Bed,270,
4726749,40.81168803,-73.94301016,Apartment,Private room,1,1,1,1,Real Bed,75,
4873589,40.80219206,-73.9541636,Apartment,Private room,1,1,1,1,Airbed,85,90
6291255,40.82427324,-73.93731382,Apartment,Private room,2,1,1,1,Real Bed,100,
6574975,40.81864605,-73.9436019,Apartment,Entire home/apt,2,1,0,1,Real Bed,95,80
7482809,40.8043059,-73.95268565,Apartment,Private room,2,,1,,Real Bed,80,
9704,40.81305263,-73.95466168,Apartment,Private room,2,1.5,1,1,Real Bed,60,98
1049224,40.81241448,-73.9437126,Apartment,Entire home/apt,4,2.5,2,2,Real Bed,190,85
1716640,40.810275,-73.94638819,Apartment,Entire home/apt,3,1,1,1,Real Bed,100,87
7619996,40.81834752,-73.94137842,Apartment,Private room,1,1,1,1,Real Bed,50,60
3930413,40.82295161,-73.95078189,Apartment,Private room,2,1,1,1,Real Bed,84,92
312664,40.81316065,-73.94902419,Apartment,Entire home/apt,10,1,3,5,Real Bed,350,86
7245723,40.79980228,-73.95237551,Apartment,Private room,1,1,1,1,Real Bed,85,100
2055303,40.80162614,-73.95412769,Apartment,Private room,6,1,1,1,Real Bed,130,98
8082651,40.8055689,-73.94617989,Apartment,Private room,2,1.5,1,1,Real Bed,45,
8072118,40.81910622,-73.93642322,Apartment,Private room,2,1,1,1,Real Bed,75,
4974709,40.81938567,-73.95438449,Apartment,Private room,1,1,1,1,Real Bed,45,90
609605,40.81763391,-73.95407534,Apartment,Private room,2,1,1,1,Real Bed,85,96
8102057,40.82845217,-73.94068743,Apartment,Private room,2,1,1,1,Real Bed,72,
197753,40.83126885,-73.94718357,Apartment,Private room,3,1,1,1,Real Bed,75,93
6546016,40.82588722,-73.95094351,Apartment,Private room,2,1.5,1,1,Real Bed,80,100
4967506,40.80432583,-73.95736546,Apartment,Private room,2,1,1,1,Real Bed,95,94
903947,40.82095349,-73.93864077,Apartment,Private room,2,1,1,1,Real Bed,50,89
6512848,40.81596989,-73.93720122,Apartment,Private room,2,1,1,1,Real Bed,103,97
565558,40.80475897,-73.95634887,Apartment,Private room,2,1,1,1,Real Bed,85,96
818481,40.82258349,-73.9541803,Apartment,Private room,2,1,1,1,Real Bed,75,97
1459862,40.82199961,-73.93681076,Apartment,Private room,2,1,1,2,Real Bed,65,96
602533,40.82840075,-73.94672463,Apartment,Private room,2,1,1,1,Real Bed,83,94
7621131,40.81332174,-73.94564205,Apartment,Private room,2,1,1,1,Real Bed,109,
4588354,40.80800122,-73.9554057,House,Private room,2,1,1,1,Real Bed,85,96
5192219,40.82152862,-73.94650536,House,Private room,3,1,1,1,Real Bed,58,91
2858120,40.82038013,-73.95307309,Apartment,Private room,4,1,1,2,Real Bed,141,95
4133851,40.79953195,-73.95441889,Apartment,Private room,2,1,1,1,Real Bed,90,86
221421,40.80093343,-73.9547903,Dorm,Private room,2,1,1,1,Real Bed,90,89
5241250,40.82171728,-73.94926208,Apartment,Private room,2,0.5,1,1,Real Bed,65,94
1286972,40.82332139,-73.94892572,House,Private room,4,1,1,1,Real Bed,85,87
4615873,40.81782387,-73.93875982,Apartment,Private room,2,1,1,1,Real Bed,70,100
3600457,40.8180985,-73.95451166,Apartment,Private room,1,1,1,1,Real Bed,45,88
989136,40.79924032,-73.95178203,Apartment,Private room,3,1,1,2,Real Bed,140,97
4003436,40.81302835,-73.9543501,Apartment,Private room,2,1,1,1,Real Bed,70,97
806205,40.80891502,-73.94102133,Apartment,Private room,1,1,1,1,Real Bed,110,100
8144049,40.80679216,-73.94407676,Apartment,Private room,1,1,1,1,Real Bed,40,
642434,40.813494,-73.9415935,Apartment,Private room,2,1,1,1,Pull-out Sofa,68,96
55320,40.80613376,-73.94736961,Apartment,Entire home/apt,4,1,1,1,Real Bed,105,96
984380,40.80620397,-73.94973928,Apartment,Entire home/apt,5,1,2,3,Real Bed,210,
4069341,40.81575261,-73.95369861,Apartment,Entire home/apt,5,1,1,4,Real Bed,149,100
4365179,40.8155818,-73.93861137,Apartment,Entire home/apt,3,1,2,2,Real Bed,125,100
4418966,40.81071821,-73.94045074,Apartment,Entire home/apt,3,1,0,2,Real Bed,115,90
4699609,40.81101686,-73.94426029,Apartment,Shared room,1,1,1,1,Couch,75,100
728694,40.81259769,-73.94074513,Apartment,Shared room,3,1,1,1,Airbed,80,93
1906596,40.81276222,-73.94119702,Apartment,Shared room,1,1,1,1,Couch,125,
5550945,40.82198971,-73.95404215,Loft,Shared room,1,1,1,1,Futon,50,73
2657689,40.81059596,-73.94646998,Apartment,Shared room,2,1,1,1,Couch,100,
4816043,40.80657792,-73.94463863,Apartment,Private room,4,1,1,1,Real Bed,100,100
4483672,40.80637151,-73.94729777,Apartment,Private room,2,1,1,1,Real Bed,90,92
7434480,40.80722866,-73.95013654,Apartment,Private room,2,1,1,1,Real Bed,68,100
2700596,40.80696788,-73.95202588,House,Private room,1,1,1,1,Real Bed,90,96
1918191,40.81560907,-73.94241064,Apartment,Entire home/apt,3,1,0,1,Real Bed,115,88
7639046,40.8179807,-73.95195753,Apartment,Private room,1,1,1,1,Real Bed,100,
4878738,40.81216214,-73.94374395,House,Shared room,2,1,1,1,Futon,20,
5821386,40.8228716,-73.9431147,Apartment,Shared room,1,1,1,1,Futon,50,
5586571,40.82673629,-73.94443709,Apartment,Entire home/apt,5,1,1,4,Real Bed,79,95
5149930,40.81664246,-73.94347975,Apartment,Private room,3,1,1,1,Real Bed,89,95
793951,40.82168588,-73.93881895,Apartment,Private room,2,1,1,1,Real Bed,68,97
7010001,40.81632538,-73.93819942,Apartment,Entire home/apt,3,1,1,1,Real Bed,150,100
2842403,40.81333633,-73.94587011,Apartment,Private room,2,1,1,1,Real Bed,55,97
1549413,40.80329571,-73.9500814,Apartment,Entire home/apt,2,1,0,1,Real Bed,120,91
6805982,40.82802343,-73.94584007,Apartment,Entire home/apt,7,2,2,5,Real Bed,150,80
6855034,40.82456127,-73.94452619,Townhouse,Private room,5,1,1,1,Real Bed,50,97
1433849,40.82640438,-73.94041477,Apartment,Private room,2,1,1,2,Real Bed,79,
2943334,40.82608929,-73.94941102,Apartment,Private room,2,1,1,2,Real Bed,90,87
1291913,40.82335146,-73.94909828,House,Private room,2,1,1,1,Real Bed,60,84
7652014,40.83091756,-73.94780671,Apartment,Entire home/apt,3,1,1,1,Real Bed,100,100
8053012,40.80854828,-73.95442007,Apartment,Private room,4,1,1,2,Real Bed,165,
2350049,40.80906273,-73.94045714,Apartment,Private room,2,1,1,1,Real Bed,70,96
5152230,40.82383327,-73.94639113,Apartment,Private room,3,1,1,1,Real Bed,110,100
6232150,40.82694964,-73.94847389,Apartment,Private room,2,1,1,1,Pull-out Sofa,70,92
3312029,40.82375741,-73.95611267,Apartment,Private room,4,1,1,2,Real Bed,65,71
5946137,40.82335326,-73.94886929,Apartment,Private room,2,1,1,1,Real Bed,100,100
6923161,40.80152127,-73.95089735,Apartment,Private room,2,1,1,1,Real Bed,60,100
7935711,40.80393184,-73.94423476,Apartment,Entire home/apt,3,1,1,1,Real Bed,95,
3100831,40.82243543,-73.95273483,Bed & Breakfast,Private room,2,1,1,1,Real Bed,59,91
3584975,40.82543256,-73.95377538,Apartment,Private room,1,1,1,1,Real Bed,58,80
370297,40.81331207,-73.9499794,Apartment,Private room,3,1,1,1,Real Bed,85,91
5478901,40.82205159,-73.94523109,Apartment,Private room,2,1,1,1,Real Bed,60,
4350464,40.81587501,-73.94591398,Apartment,Private room,2,1,1,1,Real Bed,90,
58471,40.81464112,-73.94909559,Apartment,Private room,2,,1,1,Real Bed,160,
7034013,40.79948094,-73.95272912,Apartment,Private room,4,1,1,2,Real Bed,85,
6600124,40.82880233,-73.94996196,Apartment,Private room,1,2,1,1,Real Bed,65,
6258075,40.82729597,-73.94060268,Apartment,Private room,1,1,1,1,Real Bed,90,80
1763520,40.81441652,-73.94471974,House,Private room,2,2.5,1,2,Real Bed,119,97
1360932,40.82660385,-73.94443093,Apartment,Private room,2,1,1,1,Real Bed,120,
4525011,40.82154312,-73.95467156,Apartment,Private room,1,1.5,1,1,Real Bed,45,90
