STATE,COUNTY_CODE,COUNTY,TRACT,pop_tot,insured,uninsured,pct_unins,pct_insur,med_age,age_undr25,age_25_64,age_65over,pct_undr25,pct_25_64,pct_65over,labor_frc,employed,unemployed,pct_empl,pct_unemp,married,pct_mar,white,pct_white,hisp,pct_hisp,med_income
Arizona,13,Maricopa County,71801,4703,4001,459,0.1029147982,0.8970852018,69.2,77,1532,3094,0.0163725282,0.3257495216,0.6578779502,1272,1014,258,0.7971698113,0.2028301887,2513,0.5400816677,4255,0.9047416543,183,0.0389113332,31548
Arizona,13,Maricopa County,71802,3540,3338,202,0.0570621469,0.9429378531,72.1,0,1057,2483,0,0.2985875706,0.7014124294,786,700,86,0.8905852417,0.1094147583,1935,0.5466101695,3254,0.9192090395,127,0.0358757062,32706
Arizona,13,Maricopa County,71903,6926,5927,999,0.144239099,0.855760901,37.4,2177,3731,1018,0.3143228415,0.5386947733,0.1469823852,3663,3440,223,0.9391209391,0.0608790609,2972,0.5350135014,4117,0.5944267976,2098,0.3029165463,59457
Arizona,13,Maricopa County,71906,5752,5113,624,0.1087676486,0.8912323514,32.2,2408,2848,496,0.4186369958,0.495132128,0.0862308762,2964,2755,209,0.9294871795,0.0705128205,1918,0.4480261621,2691,0.467837274,2232,0.388038943,50171
Arizona,13,Maricopa County,71909,4384,3961,423,0.0964872263,0.9035127737,40.1,1384,2178,822,0.3156934307,0.4968065693,0.1875,2164,1996,168,0.9223659889,0.0776340111,1579,0.4560947429,2532,0.5775547445,1411,0.3218521898,45000
Arizona,13,Maricopa County,71910,7480,5859,1601,0.2146112601,0.7853887399,31.3,2744,3892,844,0.3668449198,0.5203208556,0.1128342246,4109,3439,670,0.8369432952,0.1630567048,2707,0.4481046184,4012,0.5363636364,2848,0.3807486631,41904
Arizona,13,Maricopa County,71911,3525,2976,549,0.1557446809,0.8442553191,30.2,1476,1833,216,0.4187234043,0.52,0.0612765957,2122,1842,280,0.8680490104,0.1319509896,1149,0.4301759641,1882,0.5339007092,1133,0.3214184397,55573
Arizona,13,Maricopa County,71912,2659,2253,406,0.1526889808,0.8473110192,32.6,977,1462,220,0.3674313652,0.5498307634,0.0827378714,1417,1231,186,0.8687367678,0.1312632322,765,0.3726254262,1337,0.5028206093,1012,0.3805942083,26886
Arizona,13,Maricopa County,71913,5183,3987,1196,0.2307543894,0.7692456107,30.5,2199,2401,583,0.4242716573,0.4632452248,0.1124831179,2179,1851,328,0.849472235,0.150527765,1718,0.4827198651,2524,0.4869766544,1986,0.3831757669,35443
Arizona,13,Maricopa County,71914,3632,2821,811,0.2232929515,0.7767070485,28.9,1493,1923,216,0.4110682819,0.5294603524,0.0594713656,1785,1635,150,0.9159663866,0.0840336134,1268,0.4712002973,1201,0.3306718062,1859,0.511839207,53477
Arizona,13,Maricopa County,71915,3212,2869,343,0.1067870486,0.8932129514,38.3,1048,1903,261,0.3262764633,0.5924657534,0.0812577833,1477,1356,121,0.9180771835,0.0819228165,1051,0.4170634921,1663,0.5177459527,1204,0.3748443337,34787
Arizona,13,Maricopa County,82002,6306,4833,1399,0.2244865212,0.7755134788,28.2,2700,3166,440,0.4281636537,0.5020615287,0.0697748176,3586,3148,364,0.877858338,0.1015058561,2234,0.4646422629,2443,0.387408817,3041,0.4822391373,46996
Arizona,13,Maricopa County,82007,3691,3079,612,0.1658087239,0.8341912761,34.1,1466,1819,406,0.3971823354,0.4928203739,0.1099972907,2006,1801,205,0.8978065803,0.1021934197,1149,0.4106504646,867,0.2348956922,2590,0.7017068545,44184
Arizona,13,Maricopa County,82008,5500,3887,1613,0.2932727273,0.7067272727,27,2501,2668,331,0.4547272727,0.4850909091,0.0601818182,2466,2053,413,0.8325223033,0.1674776967,1772,0.4551759568,797,0.1449090909,4019,0.7307272727,35690
Arizona,13,Maricopa County,82009,5510,4332,1178,0.2137931034,0.7862068966,23.5,2895,2399,216,0.5254083485,0.4353901996,0.0392014519,2292,2131,161,0.9297556719,0.0702443281,1767,0.5018460665,696,0.1263157895,4033,0.7319419238,44358
Arizona,13,Maricopa County,82010,4035,2603,1432,0.3548946716,0.6451053284,25.2,1987,1829,219,0.49244114,0.453283767,0.0542750929,1895,1670,225,0.8812664908,0.1187335092,1176,0.4050981743,643,0.1593556382,3015,0.7472118959,33571
Arizona,13,Maricopa County,82012,6333,5193,1133,0.1791021182,0.8208978818,29,2672,3405,256,0.421916943,0.5376598768,0.0404231802,3409,3220,182,0.9445585216,0.0533880903,2148,0.4660446952,1512,0.2387494079,3699,0.5840833728,64783
Arizona,13,Maricopa County,82016,2397,1860,537,0.2240300375,0.7759699625,27.5,1034,1307,56,0.431372549,0.5452649145,0.0233625365,1456,1254,202,0.8612637363,0.1387362637,779,0.4179184549,581,0.2423863162,1573,0.6562369629,69082
Arizona,13,Maricopa County,82017,5094,4339,728,0.1436747582,0.8563252418,27.3,2312,2548,234,0.4538672949,0.5001963094,0.0459363958,2700,2388,285,0.8844444444,0.1055555556,1719,0.4620967742,1167,0.2290930506,2003,0.3932076953,61875
Arizona,13,Maricopa County,82018,5472,3810,1662,0.3037280702,0.6962719298,25.3,2706,2614,152,0.4945175439,0.4777046784,0.0277777778,2770,2532,238,0.9140794224,0.0859205776,1746,0.4516295913,977,0.1785453216,3984,0.7280701754,51466
Arizona,13,Maricopa County,82019,2469,2264,185,0.0755410372,0.9244589628,40.2,739,1413,317,0.2993114621,0.5722964763,0.1283920616,1471,1363,88,0.9265805574,0.0598232495,969,0.4517482517,1301,0.5269339814,734,0.2972863507,77174
Arizona,13,Maricopa County,82020,3849,3410,426,0.1110531804,0.8889468196,42.2,1207,2181,461,0.3135879449,0.5666406859,0.1197713692,2306,2080,213,0.9019947962,0.0923677363,1693,0.5302223614,1794,0.4660950896,1141,0.2964406339,80278
Arizona,13,Maricopa County,82021,1803,1636,148,0.0829596413,0.9170403587,33.9,722,966,115,0.4004437049,0.5357737105,0.0637825846,1030,859,158,0.8339805825,0.1533980583,717,0.5206971678,805,0.4464780921,729,0.4043261231,76471
Arizona,13,Maricopa County,82022,4372,3974,354,0.081792976,0.918207024,30.6,1865,2230,277,0.4265782251,0.5100640439,0.063357731,2259,2129,86,0.9424524126,0.0380699425,1479,0.4656801008,1574,0.3600182983,2086,0.4771271729,49677
Arizona,13,Maricopa County,82023,5192,4126,1066,0.2053158706,0.7946841294,34.5,2055,2761,376,0.3958012327,0.531779661,0.0724191063,2750,2641,109,0.9603636364,0.0396363636,1959,0.4753700558,1944,0.374422188,2742,0.5281201849,70014
Arizona,13,Maricopa County,82024,4488,3918,570,0.1270053476,0.8729946524,30.3,2024,2209,255,0.4509803922,0.492201426,0.0568181818,2311,2041,270,0.88316746,0.11683254,2038,0.6196412283,1824,0.4064171123,2017,0.4494206774,54500
Arizona,13,Maricopa County,82025,2512,2279,226,0.0902195609,0.9097804391,25.8,1219,1196,97,0.4852707006,0.4761146497,0.0386146497,1210,1092,111,0.9024793388,0.0917355372,833,0.4809468822,783,0.3117038217,1109,0.4414808917,68750
Arizona,13,Maricopa County,82026,5373,4519,844,0.1573746038,0.8426253962,29.2,2241,2799,333,0.4170854271,0.5209380235,0.0619765494,2581,2380,196,0.9221232081,0.0759395583,1840,0.4383039543,2036,0.3789316955,2504,0.4660338731,60336
Arizona,13,Maricopa County,82027,4252,3229,1023,0.2405926623,0.7594073377,27,1848,2175,229,0.4346190028,0.5115239887,0.0538570085,2278,2134,144,0.936786655,0.063213345,1329,0.4060494959,1047,0.2462370649,2686,0.6317027281,50927
Arizona,13,Maricopa County,82028,4295,3254,1021,0.2388304094,0.7611695906,27,2028,2051,216,0.4721769499,0.477532014,0.0502910361,2094,1844,230,0.8806112703,0.1098376313,1357,0.4039892825,906,0.2109429569,2816,0.6556461001,43696
Arizona,13,Maricopa County,82203,9359,7510,1828,0.1957592632,0.8042407368,26.1,4336,4846,177,0.4632973608,0.5177903622,0.018912277,4641,4230,390,0.9114414997,0.0840336134,3581,0.561373256,1880,0.200876162,6138,0.6558392991,65578
Arizona,13,Maricopa County,82204,6516,5348,1168,0.1792510743,0.8207489257,23.3,3495,2913,108,0.5363720074,0.447053407,0.0165745856,2690,2421,269,0.9,0.1,1961,0.4453781513,753,0.1155616943,4448,0.6826273788,55718
Arizona,13,Maricopa County,82205,5200,4415,785,0.1509615385,0.8490384615,27.5,2291,2713,196,0.4405769231,0.5217307692,0.0376923077,2554,2382,172,0.9326546594,0.0673453406,1635,0.447454844,980,0.1884615385,3454,0.6642307692,53650
Arizona,13,Maricopa County,82206,3617,2717,900,0.2488249931,0.7511750069,24.3,1850,1635,132,0.5114735969,0.4520320708,0.0364943323,1715,1619,96,0.9440233236,0.0559766764,1266,0.4817351598,712,0.1968482168,2138,0.5910975947,54960
Arizona,13,Maricopa County,82207,2904,2285,619,0.21315427,0.78684573,28.3,1277,1467,160,0.439738292,0.5051652893,0.0550964187,1488,1319,169,0.8864247312,0.1135752688,1044,0.4730403262,616,0.2121212121,2085,0.7179752066,57446
Arizona,13,Maricopa County,82208,3220,2241,979,0.3040372671,0.6959627329,29.1,1364,1616,240,0.4236024845,0.501863354,0.0745341615,1330,1171,159,0.8804511278,0.1195488722,904,0.3908344142,355,0.1102484472,2757,0.8562111801,38285
Arizona,13,Maricopa County,82209,2935,2230,705,0.2402044293,0.7597955707,41.3,866,1627,442,0.2950596252,0.5543441227,0.1505962521,1144,997,147,0.8715034965,0.1284965035,1056,0.4303178484,109,0.0371379898,2808,0.9567291312,33813
Arizona,13,Maricopa County,82210,5148,4199,949,0.1843434343,0.8156565657,27,2329,2626,193,0.4524087024,0.5101010101,0.0374902875,2505,2159,346,0.8618762475,0.1381237525,1723,0.4824978997,1267,0.2461149961,3110,0.6041181041,46174
Arizona,13,Maricopa County,82211,5296,3804,1485,0.2807714124,0.7192285876,25.4,2614,2498,184,0.4935800604,0.4716767372,0.0347432024,2445,2343,95,0.9582822086,0.0388548057,1848,0.4896661367,1366,0.2579305136,2978,0.5623111782,70212
Arizona,13,Maricopa County,83000,6806,5352,1454,0.2136350279,0.7863649721,30.7,2772,3222,812,0.4072876873,0.4734058184,0.1193064943,2645,2386,259,0.9020793951,0.0979206049,2538,0.4884526559,775,0.1138701146,5540,0.8139876579,31388
Arizona,13,Maricopa County,92305,4249,3516,733,0.1725111791,0.8274888209,33.4,1421,2456,372,0.334431631,0.5780183573,0.0875500118,2046,1925,121,0.9408602151,0.0591397849,1592,0.492879257,2634,0.6199105672,1272,0.2993645564,55444
Arizona,13,Maricopa County,92306,6176,4879,1297,0.2100064767,0.7899935233,36.9,1956,3459,761,0.3167098446,0.5600712435,0.1232189119,3375,2955,420,0.8755555556,0.1244444444,2053,0.4044523247,3764,0.6094559585,1370,0.2218264249,52168
Arizona,13,Maricopa County,92307,6586,4632,1926,0.2936870997,0.7063129003,34.5,2208,3487,891,0.3352566049,0.5294564227,0.1352869724,2755,2444,311,0.8871143376,0.1128856624,2355,0.4589748587,3203,0.4863346493,2433,0.3694199818,40341
Arizona,13,Maricopa County,92308,6378,5394,984,0.1542803387,0.8457196613,35.8,2175,3600,603,0.3410159925,0.5644402634,0.0945437441,2980,2841,139,0.9533557047,0.0466442953,2068,0.403276131,3427,0.537315773,2220,0.3480714958,46918
Arizona,13,Maricopa County,92309,5415,4441,863,0.1627073906,0.8372926094,40.6,1752,2823,840,0.3235457064,0.5213296399,0.1551246537,2592,2217,375,0.8553240741,0.1446759259,2380,0.5255023184,3125,0.5771006464,1717,0.3170821791,58352
Arizona,13,Maricopa County,92311,2214,1581,623,0.2826678766,0.7173321234,30.4,752,1311,151,0.3396567299,0.5921409214,0.0682023487,1023,953,70,0.9315738025,0.0684261975,462,0.2722451385,1233,0.5569105691,761,0.3437217706,26299
Arizona,13,Maricopa County,92312,5181,4432,584,0.1164274322,0.8835725678,29.3,2084,2279,818,0.40223895,0.4398764717,0.1578845783,2422,2349,73,0.9698596201,0.0301403799,1715,0.4212724146,3042,0.5871453387,1614,0.311522872,34339
Arizona,13,Maricopa County,92401,4191,3459,732,0.1746599857,0.8253400143,29.9,1660,2046,485,0.3960868528,0.4881889764,0.1157241708,2039,1676,363,0.8219715547,0.1780284453,980,0.2963410946,1342,0.3202099738,2100,0.5010737294,31823
Arizona,13,Maricopa County,92402,3403,2609,778,0.229701801,0.770298199,35.7,1114,1815,474,0.3273582133,0.5333529239,0.1392888628,1797,1592,205,0.8859209794,0.1140790206,1249,0.4517179024,1855,0.5451072583,1270,0.3732001175,50027
Arizona,13,Maricopa County,92500,4945,3883,1045,0.2120535714,0.7879464286,39.1,1433,2721,791,0.2897876643,0.5502527806,0.1599595551,2284,2081,203,0.9111208406,0.0888791594,1617,0.4107188214,1604,0.3243680485,2572,0.5201213347,32610
Arizona,13,Maricopa County,92600,3775,2563,1212,0.3210596026,0.6789403974,28.5,1738,1859,178,0.460397351,0.4924503311,0.0471523179,1509,1269,240,0.8409542744,0.1590457256,891,0.356257497,1053,0.2789403974,2514,0.6659602649,24219
Arizona,13,Maricopa County,92705,3589,2750,839,0.2337698523,0.7662301477,35.4,1456,1991,142,0.4056840346,0.5547506269,0.0395653385,1814,1676,138,0.9239250276,0.0760749724,1332,0.5009402031,910,0.2535525216,1684,0.4692114795,36432
Arizona,13,Maricopa County,92708,2124,1773,322,0.153699284,0.846300716,28.5,954,1059,111,0.4491525424,0.4985875706,0.052259887,1077,971,86,0.9015784587,0.0798514392,858,0.5507060334,991,0.4665725047,883,0.4157250471,61875
Arizona,13,Maricopa County,92709,4719,3764,939,0.1996597916,0.8003402084,35.2,1703,2528,488,0.3608815427,0.5357067175,0.1034117398,2347,2121,226,0.9037068598,0.0962931402,1811,0.4703896104,2670,0.5657978385,1733,0.3672388218,46984
Arizona,13,Maricopa County,92710,4249,3454,773,0.1828720132,0.8171279868,41.1,1383,2478,388,0.3254883502,0.5831960461,0.0913156037,2464,2240,213,0.9090909091,0.0864448052,1788,0.4933774834,2279,0.5363614968,1606,0.3779712874,65369
Arizona,13,Maricopa County,92711,3483,2865,597,0.1724436742,0.8275563258,30.2,1440,1751,292,0.4134366925,0.5027275337,0.0838357738,1635,1441,194,0.8813455657,0.1186544343,1236,0.4587973274,1244,0.3571633649,1616,0.4639678438,57692
Arizona,13,Maricopa County,92712,4676,4211,427,0.0920655455,0.9079344545,28.7,2028,2384,264,0.4337040205,0.5098374679,0.0564585115,2324,2164,138,0.9311531842,0.0593803787,1755,0.5122591944,1180,0.252352438,2449,0.5237382378,51806
Arizona,13,Maricopa County,92713,5043,4139,904,0.179258378,0.8207416221,30.7,2236,2421,386,0.4433868729,0.4800713861,0.076541741,2464,2236,228,0.9074675325,0.0925324675,1839,0.4566674944,1690,0.3351179853,2733,0.5419393218,58438
Arizona,13,Maricopa County,92715,4266,3202,1054,0.2476503759,0.7523496241,28.7,1829,2236,201,0.4287388654,0.5241443976,0.047116737,2083,1878,205,0.9015842535,0.0984157465,1404,0.4502886466,782,0.1833098922,3235,0.7583216128,37118
Arizona,13,Maricopa County,92716,3830,2903,927,0.2420365535,0.7579634465,28.3,1707,1748,375,0.445691906,0.4563968668,0.0979112272,1653,1539,114,0.9310344828,0.0689655172,1485,0.5622870125,1031,0.2691906005,2496,0.6516971279,41540
Arizona,13,Maricopa County,92717,4972,3637,1327,0.2673247381,0.7326752619,25.2,2462,2318,192,0.4951729686,0.4662107804,0.038616251,2500,2181,311,0.8724,0.1244,1608,0.4398249453,931,0.1872485921,3172,0.6379726468,33509
Arizona,13,Maricopa County,92718,3762,2813,949,0.2522594365,0.7477405635,22.8,2034,1599,129,0.5406698565,0.4250398724,0.0342902711,1408,1272,136,0.9034090909,0.0965909091,1190,0.5391934753,897,0.2384370016,2368,0.6294524189,
Arizona,13,Maricopa County,92719,3978,3526,405,0.1030272195,0.8969727805,33.9,1266,2386,326,0.3182503771,0.5997988939,0.081950729,2058,1920,91,0.9329446064,0.0442176871,1510,0.4822740339,1679,0.4220713927,1210,0.3041729512,50884
Arizona,13,Maricopa County,92720,4931,3967,856,0.1774828945,0.8225171055,30.4,1842,2847,242,0.3735550598,0.5773676739,0.0490772663,3027,2792,146,0.9223653783,0.0482325735,1423,0.3698024948,2230,0.4522409248,2015,0.4086392213,57664
Arizona,13,Maricopa County,92721,2948,2795,153,0.0518995929,0.9481004071,33.4,1159,1611,178,0.3931478969,0.5464721845,0.0603799186,1695,1591,104,0.9386430678,0.0613569322,1313,0.5845948353,1334,0.4525101764,913,0.3097014925,99896
Arizona,13,Maricopa County,92723,4038,3369,645,0.1606875934,0.8393124066,32.7,1439,2245,354,0.3563645369,0.5559683011,0.087667162,2310,2138,148,0.9255411255,0.0640692641,1295,0.4055746946,2424,0.6002971768,1386,0.3432392273,49196
Arizona,13,Maricopa County,92724,3660,3085,466,0.1312306393,0.8687693607,46.7,899,1926,835,0.2456284153,0.5262295082,0.2281420765,1777,1560,217,0.8778840743,0.1221159257,1188,0.3838449111,2693,0.7357923497,738,0.2016393443,44250
Arizona,13,Maricopa County,92801,5223,3791,1430,0.2738938901,0.7261061099,26.2,2522,2410,291,0.4828642543,0.4614206395,0.0557151063,2023,1773,248,0.8764211567,0.1225902126,1408,0.387985671,812,0.1554662072,3867,0.7403790925,21518
Arizona,13,Maricopa County,92802,5685,4138,1547,0.272119613,0.727880387,24.8,2874,2532,279,0.5055408971,0.4453825858,0.0490765172,2398,2103,295,0.8769808173,0.1230191827,1611,0.4227236946,895,0.1574318382,4282,0.7532102023,28237
Arizona,13,Maricopa County,92900,2573,1802,771,0.2996502138,0.7003497862,31.5,1070,1293,210,0.4158569763,0.502526234,0.0816167897,1059,878,181,0.8290840415,0.1709159585,563,0.2977260709,465,0.1807228916,1955,0.7598134473,18537
Arizona,13,Maricopa County,93001,5264,3866,1398,0.2655775076,0.7344224924,28.5,2273,2685,306,0.4318009119,0.5100683891,0.0581306991,2353,2006,347,0.8525286868,0.1474713132,1319,0.3442066806,1190,0.2260638298,3070,0.5832066869,25879
Arizona,13,Maricopa County,93002,4736,3578,1158,0.2445101351,0.7554898649,27.3,2245,2157,334,0.4740287162,0.4554476351,0.0705236486,1802,1529,273,0.8485016648,0.1514983352,1488,0.4514563107,1124,0.2373310811,2981,0.6294341216,30129
Arizona,13,Maricopa County,93101,5227,4033,1194,0.2284293094,0.7715706906,27.1,2354,2508,365,0.4503539315,0.4798163382,0.0698297302,2251,1964,287,0.8725011106,0.1274988894,1459,0.4136660051,1148,0.2196288502,3555,0.6801224412,30000
Arizona,13,Maricopa County,93104,4664,3008,1513,0.3346604733,0.6653395267,27.9,2104,2263,297,0.4511149228,0.4852058319,0.0636792453,2042,1700,342,0.8325171401,0.1674828599,1225,0.3759975445,998,0.2139794168,3066,0.6573756432,23636
Arizona,13,Maricopa County,93105,5749,4069,1680,0.2922247347,0.7077752653,28.3,2569,2961,219,0.4468603235,0.515046095,0.0380935815,2316,2048,268,0.884283247,0.115716753,1334,0.3180734382,1246,0.2167333449,4125,0.7175160898,25957
Arizona,13,Maricopa County,93106,4483,3215,1268,0.2828463083,0.7171536917,27.2,2044,2125,314,0.4559446799,0.4740129378,0.0700423823,2043,1653,390,0.8091042584,0.1908957416,1201,0.3609858732,1081,0.2411331698,3079,0.6868168637,37933
Arizona,13,Maricopa County,93200,2977,2407,560,0.1887428379,0.8112571621,29.2,1251,1544,182,0.4202216997,0.5186429291,0.0611353712,1461,1333,128,0.9123887748,0.0876112252,633,0.2941449814,925,0.3107154854,1378,0.4628820961,26131
Arizona,13,Maricopa County,103205,2893,2802,91,0.0314552368,0.9685447632,46,780,1673,440,0.2696163152,0.57829243,0.1520912548,1683,1588,95,0.9435531788,0.0564468212,1247,0.5006021678,2575,0.8900795022,163,0.0563428966,105365
Arizona,13,Maricopa County,103206,2655,2566,89,0.0335216573,0.9664783428,46.9,817,1312,526,0.3077212806,0.4941619586,0.1981167608,1310,1250,60,0.9541984733,0.0458015267,1344,0.6142595978,2312,0.8708097928,191,0.0719397363,117950
Arizona,13,Maricopa County,103207,2516,2361,112,0.0452891225,0.9547108775,45.6,655,1408,453,0.2603338633,0.559618442,0.1800476948,1373,1338,35,0.9745083758,0.0254916242,1198,0.5592903828,2331,0.9264705882,131,0.0520667727,97813
Arizona,13,Maricopa County,103208,4058,3717,341,0.0840315426,0.9159684574,47.3,941,2122,995,0.2318876294,0.5229176934,0.2451946772,2549,2411,138,0.945861122,0.054138878,1589,0.4332061069,2835,0.6986200099,813,0.2003449975,61143
Arizona,13,Maricopa County,103209,5069,4677,392,0.0773328073,0.9226671927,49.2,1127,2892,1050,0.2223318209,0.5705267311,0.207141448,2660,2547,113,0.957518797,0.042481203,2637,0.5775295664,4441,0.8761096863,276,0.0544486092,83661
Arizona,13,Maricopa County,103210,6612,5108,1400,0.2151198525,0.7848801475,35.9,1707,3919,986,0.2581669691,0.5927102238,0.149122807,4134,3702,432,0.8955007257,0.1044992743,2148,0.3735652174,4624,0.6993345433,1169,0.176799758,43896
Arizona,13,Maricopa County,103211,4083,3851,232,0.056820965,0.943179035,45,960,2584,539,0.2351212344,0.6328679892,0.1320107764,2561,2498,63,0.9754002343,0.0245997657,1931,0.5597101449,3589,0.8790105315,266,0.0651481754,90167
Arizona,13,Maricopa County,103212,4144,3802,342,0.0825289575,0.9174710425,44.8,1194,2327,623,0.2881274131,0.561534749,0.1503378378,2294,2178,116,0.9494333043,0.0505666957,2172,0.6202170188,3834,0.9251930502,199,0.0480212355,97500
Arizona,13,Maricopa County,103214,3993,3889,102,0.0255575044,0.9744424956,46,1129,2262,602,0.2827448034,0.5664913599,0.1507638367,2300,2220,80,0.9652173913,0.0347826087,1979,0.5925149701,3370,0.8439769597,107,0.0267968946,96917
Arizona,13,Maricopa County,103215,2788,2356,265,0.1011064479,0.8988935521,46.3,729,1581,478,0.2614777618,0.5670731707,0.1714490674,1510,1452,58,0.961589404,0.038410596,1321,0.5597457627,2460,0.8823529412,212,0.0760401722,91696
Arizona,13,Maricopa County,103216,4944,4617,297,0.0604395604,0.9395604396,44.3,1542,2640,762,0.3118932039,0.5339805825,0.1541262136,2932,2721,211,0.9280354707,0.0719645293,2297,0.541617543,3879,0.7845873786,471,0.0952669903,72664
Arizona,13,Maricopa County,103217,6740,6222,411,0.0619629127,0.9380370873,35.3,2272,3613,855,0.3370919881,0.5360534125,0.1268545994,3803,3500,303,0.9203260584,0.0796739416,2986,0.562123494,5054,0.749851632,385,0.0571216617,73622
Arizona,13,Maricopa County,103219,2864,2583,281,0.0981145251,0.9018854749,47,529,1917,418,0.1847067039,0.6693435754,0.1459497207,1855,1746,109,0.9412398922,0.0587601078,1242,0.4882075472,2517,0.8788407821,39,0.0136173184,74087
Arizona,13,Maricopa County,103220,2913,2616,288,0.0991735537,0.9008264463,42.1,700,1797,416,0.2403020941,0.6168898043,0.1428081016,1611,1523,79,0.9453755431,0.0490378647,1439,0.5762915499,2272,0.7799519396,118,0.0405080673,84000
Arizona,13,Maricopa County,103302,7592,6140,1452,0.1912539515,0.8087460485,31.1,3094,3876,622,0.4075342466,0.5105374078,0.0819283456,3958,3459,499,0.8739262254,0.1260737746,2214,0.3789798014,4610,0.6072181243,2188,0.2881981033,48160
Arizona,13,Maricopa County,103303,3530,2975,397,0.1177342823,0.8822657177,46.3,737,1974,819,0.2087818697,0.5592067989,0.2320113314,1742,1607,124,0.9225028703,0.0711825488,1215,0.3951219512,2876,0.8147308782,434,0.1229461756,49554
Arizona,13,Maricopa County,103304,6025,3809,2216,0.3678008299,0.6321991701,26.6,2807,3048,170,0.4658921162,0.5058921162,0.0282157676,3164,2863,301,0.9048672566,0.0951327434,1500,0.3460207612,1322,0.2194190871,4095,0.6796680498,31023
